annonce_id,date_publication,titre,ville,quartier,type_bien,transaction,prix,surface,nb_chambres,nb_salles_bain,etage,annee_construction
ANO000677,2023-01-23,Appartement moderne Agadir,Agadir,Talborjt,Appartement,Vente,2083863.77,72.71,2.0,1.0,6.0,2016.0
ANO000809,2024-05-19,Appartement moderne Tanger,Tanger,,Appartement,Location,1465.07,97.86,,1.0,0.0,2014.0
ANO001188,2023-05-05,Appartement 30m² Malabata,Tanger,Malabata,Appartement,Location,180.0,30.25,1.0,1.0,,2019.0
ANO000503,2024-11-26,Villa 326m² Medina,Fès,Medina,Villa,Vente,2548193.72,326.42,3.0,2.0,0.0,2001.0
ANO000899,2023-07-27,Appartement moderne Casablanca,Casablanca,Californie,Appartement,Location,2360.25,120.78,1.0,1.0,1.0,2016.0
ANO000871,2023-02-03,Beau Appartement Oujda,oujda,,Appartement,Vente,2260608.8,56.56,4.0,3.0,3.0,2008.0
ANO000240,2024-10-09,Appartement à vente - Meknès,Meknès,Hamria,Appartement,Vente,568036.21,75.91,3.0,2.0,4.0,
ANO000189,2024-06-10,Appartement à vente - Rabat,Rabat,Souissi,Appartement,Vente,694145.67,3000.0,3.0,1.0,6.0,
ANO001169,2024-08-28,Appartement à vente - Rabat,Rabat,Ocean,Appartement,Vente,1799286.32,50.69,,1.0,5.0,2004.0
ANO001400,2024-10-13,Appartement à vente - Tétouan,Tétouan,,Appartement,Vente,45000.0,15.0,1.0,1.0,4.0,2014.0
ANO000146,2024-08-10,Appartement 125m² Ville Nouvelle,Meknès,Ville Nouvelle,Appartement,Vente,558891.37,125.72,2.0,1.0,0.0,1998.0
ANO000601,2023-06-05,Appartement 83m² Zouagha,Fès,Zouagha,Appartement,Location,11041.91,83.48,2.0,2.0,0.0,1989.0
ANO000539,2024-06-12,Villa moderne Tanger,TANGER,,Villa,Vente,2109760.04,505.45,4.0,3.0,0.0,2012.0
ANO001357,,Duplex moderne Meknès,Meknès,Ville Nouvelle,Duplex,Vente,1086460.52,202.7,4.0,3.0,,2014.0
ANO000794,2024-01-19,Beau Appartement Agadir,Agadir,,Appartement,Vente,581233.66,60.91,2.0,1.0,4.0,2002.0
ANO001483,2023-09-16,Bureau à vente - Rabat,Rabat,Hassan,Bureau,Vente,848694.7,124.0,0.0,0.0,1.0,2007.0
ANO000433,2024-05-16,Beau Villa Rabat,Rabat,,Villa,Vente,2659538.24,226.78,4.0,2.0,0.0,2004.0
ANO000770,2023-06-07,Appartement à vente - Oujda,Oujda,Centre,Appartement,Vente,528016.41,98.36,3.0,1.0,2.0,2017.0
ANO000323,,Beau Appartement Meknès,Meknès,,Appartement,Vente,468832.92,130.02,3.0,1.0,,2009.0
ANO000991,2023-03-13,Duplex 146m² M'diq,Tétouan,M'diq,Duplex,Vente,80000000.0,146.57,,2.0,3.0,
ANO001386,2023-09-12,Beau Villa Rabat,Rabat,,Villa,Vente,30000.0,292.12,4.0,3.0,0.0,1992.0
ANO001430,,Appartement 122m² Hivernage,MARRAKECH,Hivernage,Appartement,Vente,2074275.43,122.73,2.0,1.0,,2014.0
ANO001493,2023-04-28,Duplex moderne Tétouan,Tétouan,Centre,Duplex,Location,6093.19,187.83,3.0,1.0,8.0,
ANO001005,2023-09-26,Beau Appartement Fès,Fès,,Appartement,Location,1582.16,50.07,4.0,3.0,0.0,
ANO000925,2023-02-18,Appartement 46m² M'diq,Tétouan,M'diq,,Location,7717.16,46.28,3.0,2.0,0.0,
ANO001476,2023-10-09,Villa à vente - Casablanca,Casablanca,Maarif,Villa,Vente,1633607.52,278.03,3.0,1.0,0.0,1987.0
ANO000492,2023-03-18,Beau Appartement Oujda,OUJDA,,Appartement,Location,2207.05,65.38,2.0,2.0,4.0,2015.0
ANO000082,2024-08-11,Appartement à vente - Rabat,rabat,,Appartement,Vente,653890.62,54.99,2.0,1.0,2.0,1994.0
ANO001437,2023-07-13,Appartement moderne Meknès,Meknès,,Appartement,Location,2105.48,73.39,2.0,1.0,6.0,2010.0
ANO000538,2024-12-23,Villa 12m² Kenitra,Kenitra,,Villa,Location,5673.62,12.0,4.0,2.0,0.0,2009.0
ANO001216,,Villa moderne Rabat,Rabat,,Villa,Vente,4328930.32,270.69,3.0,1.0,0.0,2003.0
ANO000149,2023-11-22,Beau Villa Fès,Fès,Ville Nouvelle,Villa,Vente,1547765.25,303.57,5.0,,0.0,2005.0
ANO000787,2024-07-10,Appartement à location - Fès,Fès,Zouagha,Appartement,Location,5158.02,95.22,2.0,2.0,2.0,1984.0
ANO001185,2024-04-14,Appartement 147m² Talborjt,Agadir,Talborjt,Appartement,Location,2366.42,147.79,2.0,1.0,10.0,1995.0
ANO001206,2024-10-16,Appartement moderne Casablanca,casablanca,Hay Mohammadi,Appartement,Vente,638156.51,60.35,1.0,1.0,0.0,1995.0
ANO000860,2023-08-29,Villa 272m² Hay Essalam,Kenitra,Hay Essalam,Villa,Vente,2698429.39,272.45,4.0,2.0,,
ANO001015,2024-06-24,Appartement moderne Meknès,MEKNÈS,Ville Nouvelle,Appartement,Location,1918.46,90.61,1.0,1.0,0.0,
ANO001271,2023-06-22,Beau Appartement Agadir,Agadir,Centre,Appartement,Location,1722.95,95.5,3.0,2.0,,2003.0
ANO000934,2024-05-14,Appartement 89m² Hivernage,Marrakech,Hivernage,Appartement,Location,8481.77,89.6,,1.0,0.0,2024.0
ANO000866,2023-05-22,Appartement moderne Oujda,Oujda,,Appartement,Vente,280373.28,69.83,1.0,1.0,,
ANO000468,2024-08-05,Appartement moderne Oujda,oujda,Hay Qods,Appartement,Vente,614398.33,114.64,3.0,1.0,4.0,2015.0
ANO001221,2023-01-14,Beau Villa Rabat,Rabat,Agdal,Villa,Vente,2019980.37,191.75,4.0,2.0,0.0,2005.0
ANO001341,2024-11-18,Beau Villa Marrakech,Marrakech,Medina,Villa,Location,13139.87,136.11,4.0,2.0,0.0,1995.0
ANO000244,2024-12-12,Beau Appartement Casablanca,Casablanca,Maarif,Appartement,Vente,456603.43,89.9,2.0,1.0,2.0,1985.0
ANO000390,2024-08-20,Appartement à vente - Casablanca,Casablanca,Hay Mohammadi,Appartement,Vente,617669.09,99.87,2.0,1.0,1.0,2012.0
ANO000762,2023-01-24,Beau Appartement Rabat,Rabat,Hay Riad,Appartement,Vente,432260.14,73.39,2.0,1.0,4.0,2006.0
ANO001428,2024-01-12,Villa moderne Fès,Fès,Zouagha,Villa,Vente,3732174.87,342.75,4.0,3.0,0.0,2014.0
ANO000107,,Appartement moderne Kenitra,Kenitra,Hay Essalam,Appartement,Vente,588899.96,81.75,,1.0,1.0,2010.0
ANO000659,2024-11-30,Appartement à vente - Agadir,Agadir,Hay Mohammadi,Appartement,Vente,547754.95,75.29,3.0,2.0,0.0,2018.0
ANO000590,2023-05-16,Appartement à vente - Kenitra,Kenitra,Centre,Appartement,Vente,528893.7,88.08,3.0,1.0,0.0,
ANO000591,2024-03-16,Terrain à vente - Rabat,Rabat,Souissi,Terrain,Vente,813080.73,503.41,0.0,0.0,0.0,1990.0
ANO000192,2024-10-29,Bureau 153m² Malabata,Tanger,Malabata,Bureau,Vente,1112359.79,153.18,18.0,0.0,3.0,1992.0
ANO001399,2023-03-25,Villa à vente - Casablanca,Casablanca,,Villa,Vente,2419605.19,210.33,3.0,1.0,0.0,2016.0
ANO000118,2024-01-09,Beau Villa Rabat,Rabat,Hassan,Villa,Vente,8213034.33,318.61,4.0,3.0,,1997.0
ANO001073,2024-01-30,Appartement 71m² Souissi,Rabat,Souissi,Appartement,Vente,351205.22,71.89,2.0,1.0,3.0,1988.0
ANO001259,2023-12-19,Duplex moderne Tétouan,Tétouan,,Duplex,Location,2949.44,173.58,2.0,,0.0,1995.0
ANO000412,2024-08-23,Appartement 64m² Talborjt,Agadir,Talborjt,,Vente,3031883.74,64.91,2.0,2.0,0.0,2023.0
ANO000800,2024-02-16,Villa moderne Marrakech,Marrakech,Medina,Villa,Location,17976.26,266.58,5.0,3.0,0.0,2010.0
ANO000353,2023-12-14,Villa moderne Tétouan,Tétouan,,Villa,Vente,2187222.96,343.82,5.0,3.0,0.0,2014.0
ANO000981,2023-09-03,Appartement à vente - Oujda,Oujda,Hay Qods,Appartement,Vente,669588.46,73.34,2.0,1.0,,
ANO001084,2024-07-12,Appartement moderne Casablanca,Casablanca,Hay Mohammadi,Appartement,Vente,327051.83,100.08,25.0,13.0,2.0,2004.0
ANO000510,2023-05-24,Beau Bureau Agadir,Agadir,Centre,Bureau,Vente,1817297.41,100.45,0.0,0.0,2.0,
ANO000774,2023-10-29,Beau Villa Casablanca,Casablanca,Anfa,Villa,Location,17399.07,285.16,3.0,1.0,,2011.0
ANO000180,2024-10-18,Beau Appartement Meknès,Meknès,,Appartement,Vente,503853.33,110.16,3.0,2.0,1.0,2005.0
ANO000351,2024-08-22,Appartement moderne Tanger,Tanger,,Appartement,Vente,474932.48,94.9,3.0,2.0,0.0,2013.0
ANO001443,2023-02-08,Appartement à location - Meknès,Meknès,Ville Nouvelle,Appartement,Location,7047.14,107.51,1.0,1.0,1.0,2023.0
ANO000803,2024-07-22,Appartement 105m² Medina,Marrakech,Medina,Appartement,Location,1576.2,105.74,4.0,3.0,8.0,2016.0
ANO000131,2024-03-14,Beau Bureau Tanger,Tanger,Centre Ville,Bureau,Vente,840634.13,139.68,,0.0,5.0,1999.0
ANO000698,2024-07-17,Beau Villa Tétouan,Tétouan,,Villa,Vente,2350237.18,299.78,4.0,,0.0,2000.0
ANO000905,2024-06-01,Villa moderne Oujda,Oujda,,Villa,Vente,2449932.06,138.06,3.0,1.0,0.0,2012.0
ANO000365,2023-05-26,Bureau à vente - Tétouan,Tétouan,M'diq,Bureau,Vente,1491051.82,122.08,0.0,0.0,5.0,2015.0
ANO000313,2024-09-03,Appartement 102m² Hay Essalam,Kenitra,Hay Essalam,Appartement,Vente,1591506.87,102.71,3.0,,0.0,2011.0
ANO000747,2023-02-07,Beau Appartement Agadir,Agadir,,Appartement,Vente,501155.64,102.16,2.0,,0.0,2010.0
ANO000086,2023-06-13,Appartement 116m² Zouagha,Fès,Zouagha,Appartement,Vente,1806306.37,116.67,2.0,2.0,2.0,1989.0
ANO000359,,Beau Duplex Marrakech,Marrakech,Gueliz,Duplex,Location,9591.04,125.31,4.0,3.0,5.0,1997.0
ANO000030,2024-01-06,Appartement 71m² Hay Qods,Oujda,Hay Qods,Appartement,Vente,589450.13,71.76,3.0,2.0,1.0,2014.0
ANO000838,2024-05-06,Appartement 98m² Marrakech,Marrakech,,Appartement,Vente,615671.78,98.72,2.0,1.0,3.0,2007.0
ANO000754,2023-07-02,Beau Appartement Casablanca,Casablanca,Californie,Appartement,Location,2295.5,95.92,2.0,,,
ANO000839,2023-04-21,Bureau à vente - Tanger,Tanger,,Bureau,Vente,1149818.3,133.12,0.0,0.0,8.0,2010.0
ANO000466,2023-12-16,Appartement moderne Oujda,Oujda,Hay Qods,,Vente,2073872.12,51.32,3.0,1.0,7.0,2002.0
ANO000875,2023-05-22,Appartement 120m² Centre,kenitra,Centre,Appartement,Vente,560059.2,120.26,3.0,2.0,8.0,2013.0
ANO001010,2024-02-01,Duplex moderne Fès,Fès,,Duplex,Location,8278.12,124.51,4.0,3.0,,2000.0
ANO000569,2023-10-19,Appartement à location - Agadir,Agadir,,Appartement,Location,2396.71,78.97,3.0,1.0,1.0,2015.0
ANO001009,2023-11-13,Appartement 75m² Hay Qods,Oujda,Hay Qods,Appartement,Vente,325631.0,75.29,2.0,,4.0,2011.0
ANO000278,2024-05-22,Villa à location - Meknès,Meknès,Hamria,Villa,Location,6962.7,169.67,3.0,1.0,0.0,2003.0
ANO000673,2024-01-12,Appartement 34m² Centre,Kenitra,Centre,Appartement,Vente,518258.22,34.9,2.0,2.0,0.0,2015.0
ANO000218,2024-08-08,Terrain 267m² Hivernage,Marrakech,Hivernage,Terrain,Location,4551.88,267.73,0.0,0.0,0.0,2001.0
ANO000442,2024-03-20,Appartement 86m² Hay Qods,Oujda,Hay Qods,Appartement,Vente,608380.2,86.61,2.0,2.0,10.0,1994.0
ANO001494,2024-12-12,Appartement 55m² Tanger,Tanger,,Appartement,Vente,676466.99,55.14,3.0,2.0,0.0,2012.0
ANO000109,2023-02-04,Appartement moderne Rabat,Rabat,,,Vente,429277.91,54.65,2.0,,1.0,2017.0
ANO000447,2024-04-04,Appartement à vente - Rabat,Rabat,Agdal,Appartement,Vente,1844729.27,89.26,2.0,2.0,0.0,2002.0
ANO000092,2024-12-07,Beau Villa Oujda,Oujda,Hay Qods,Villa,Location,24061.4,171.48,4.0,3.0,0.0,2013.0
ANO001323,2023-03-26,Beau Villa Tétouan,Tétouan,Centre,Villa,Vente,2355555.0,98.83,5.0,2.0,0.0,2024.0
ANO000874,2023-10-07,Appartement 102m² Kenitra,Kenitra,,Appartement,Vente,724698.68,102.61,3.0,1.0,3.0,2016.0
ANO000393,2023-08-03,Appartement moderne Oujda,Oujda,,Appartement,Vente,1322817.27,82.54,2.0,2.0,1.0,2002.0
ANO001326,2023-04-23,Appartement moderne Rabat,Rabat,,Appartement,Vente,572989.29,97.66,2.0,2.0,4.0,2021.0
ANO000332,2024-09-12,Villa 169m² Maarif,Casablanca,Maarif,Villa,Location,7436.03,169.87,6.0,3.0,0.0,
ANO001080,2024-03-20,Appartement 89m² Californie,Casablanca,Californie,Appartement,Vente,399409.28,89.62,3.0,,,
ANO000101,2024-01-27,Appartement 70m² Hay Qods,Oujda,Hay Qods,Appartement,Vente,450520.6,71.0,2.0,2.0,2.0,2015.0
ANO001445,2024-07-26,Appartement moderne Marrakech,Marrakech,,Appartement,Vente,2301893.32,89.99,,2.0,2.0,2013.0
ANO001091,2023-02-10,Beau Villa Tanger,Tanger,,Villa,Vente,5676498.54,180.16,4.0,3.0,0.0,2017.0
ANO000631,2023-09-24,Duplex à vente - Meknès,Meknès,Ville Nouvelle,Duplex,,2127770.55,150.32,3.0,,8.0,2006.0
ANO000549,2023-04-18,Appartement moderne Meknès,Meknès,Ville Nouvelle,Appartement,Vente,422512.78,95.71,,2.0,2.0,2008.0
ANO001406,2023-08-23,Beau Appartement Fès,Fès,Medina,Appartement,Location,2468.0,131.42,3.0,1.0,7.0,
ANO000295,,Beau Duplex Tétouan,Tétouan,,Duplex,Location,6025.35,202.21,3.0,2.0,7.0,2015.0
ANO001359,2023-09-15,Appartement 87m² Marrakech,Marrakech,,Appartement,Vente,496486.75,87.83,,,2.0,2007.0
ANO001387,2023-04-12,Appartement 87m² Meknès,Meknès,,Appartement,Vente,472020.77,87.1,2.0,1.0,5.0,2010.0
ANO001082,2024-08-11,Beau Terrain Oujda,Oujda,,Terrain,Vente,1117618.56,279.26,0.0,0.0,,2016.0
ANO001365,2023-03-21,Beau Villa Meknès,Meknès,,Villa,Vente,5829779.03,267.72,4.0,3.0,0.0,2019.0
ANO001475,2023-07-02,Appartement 108m² Tétouan,Tétouan,,Appartement,Vente,700648.43,108.65,2.0,2.0,6.0,2002.0
ANO001261,2024-05-03,Beau Villa Agadir,Agadir,,Villa,Vente,2124839.77,223.86,3.0,2.0,,2001.0
ANO000974,2023-01-15,Bureau moderne Fès,Fès,Zouagha,Bureau,Vente,1718348.71,91.25,0.0,0.0,,2011.0
ANO001342,2024-08-05,Villa à vente - Casablanca,Casablanca,Non spécifié,Villa,Vente,2591794.83,195.71,5.0,2.0,0.0,1995.0
ANO000204,2023-07-04,Duplex moderne Kenitra,Kenitra,,Duplex,Vente,2697626.59,182.72,4.0,2.0,7.0,2009.0
ANO000743,2024-05-06,Beau Appartement Tanger,Tanger,Centre Ville,Appartement,Vente,720352.36,69.99,2.0,1.0,1.0,
ANO000989,2024-07-25,Duplex 137m² Hay Qods,Oujda,Hay Qods,,Location,10135.4,137.06,2.0,2.0,4.0,
ANO001041,2023-03-02,Appartement 69m² Rabat,Rabat,,Appartement,Vente,491972.62,69.7,2.0,2.0,4.0,2007.0
ANO000577,2023-06-24,Beau Villa Meknès,Meknès,Hamria,Villa,Vente,2383643.66,397.05,,2.0,0.0,2008.0
ANO001052,2023-08-26,Villa à vente - Tétouan,Tétouan,Centre,Villa,Vente,5437766.92,166.92,3.0,1.0,,1996.0
ANO001424,,Beau Appartement Rabat,Rabat,,Appartement,Vente,661529.2,81.7,18.0,10.0,0.0,1992.0
ANO000585,,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Vente,471510.92,39.23,2.0,1.0,0.0,2014.0
ANO000956,2023-05-27,Duplex moderne Tétouan,Tétouan,,Duplex,Vente,1615314.92,108.07,3.0,1.0,8.0,2002.0
ANO000411,2024-11-28,Villa 140m² Marrakech,Marrakech,,Villa,Vente,1921254.11,140.42,5.0,2.0,0.0,2009.0
ANO000778,2023-11-18,Appartement à vente - Tétouan,Tétouan,Centre,Appartement,Vente,541408.09,47.05,3.0,,3.0,2007.0
ANO001039,2023-01-01,Appartement à vente - Kenitra,Kenitra,Hay Essalam,Appartement,Vente,2155591.49,91.29,,1.0,,2008.0
ANO000726,,Beau Bureau Tanger,Tanger,Iberia,Bureau,Location,8143.26,55.69,0.0,0.0,,
ANO000187,2023-10-01,Appartement moderne Marrakech,Marrakech,Medina,Appartement,Vente,2157780.86,74.48,2.0,1.0,4.0,2012.0
ANO000011,2023-04-22,Appartement à vente - Tanger,Tanger,,Appartement,Vente,477795.21,131.31,3.0,1.0,0.0,2009.0
ANO000600,2023-03-10,Terrain moderne Rabat,Rabat,Ocean,Terrain,Vente,561192.24,429.12,0.0,0.0,0.0,2000.0
ANO001197,2023-11-18,Appartement à vente - Meknès,Meknès,Ville Nouvelle,Appartement,Vente,698750.08,75.09,3.0,2.0,5.0,2018.0
ANO001020,2024-07-16,Bureau 71m² Fès,Fès,,Bureau,Vente,60000000.0,71.91,0.0,0.0,,1994.0
ANO000781,,Beau Bureau Casablanca,Casablanca,Non spécifié,Bureau,Location,5918.13,136.84,0.0,0.0,2.0,2007.0
ANO000719,2024-11-13,Appartement moderne Tétouan,TÉTOUAN,M'diq,Appartement,Vente,398780.23,69.59,3.0,1.0,6.0,
ANO001127,2024-06-10,Beau Appartement Agadir,agadir,Hay Mohammadi,Appartement,Location,2442.86,66.79,3.0,2.0,4.0,2024.0
ANO000346,2024-01-13,Appartement à vente - Tétouan,Tétouan,,Appartement,Vente,738878.41,54.36,3.0,2.0,,1998.0
ANO000737,2024-01-05,Appartement à location - Meknès,Meknès,Ville Nouvelle,Appartement,Location,7499.11,84.98,2.0,1.0,3.0,1999.0
ANO000736,2024-12-08,Beau Villa Kenitra,Kenitra,,Villa,Vente,2436203.14,368.73,5.0,,0.0,
ANO000575,2024-08-10,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Vente,638657.26,100.38,2.0,2.0,1.0,2002.0
ANO000384,2023-12-10,Appartement 60m² M'diq,Tétouan,M'diq,Appartement,Vente,1661215.46,60.22,1.0,1.0,2.0,1992.0
ANO000324,2023-01-23,Beau Appartement Fès,Fès,,Appartement,Vente,378306.99,88.2,2.0,2.0,0.0,1989.0
ANO000093,2023-09-20,Appartement à vente - Oujda,Oujda,,Appartement,Vente,573887.16,69.99,2.0,1.0,3.0,2010.0
ANO000362,2024-10-04,Appartement 94m² Centre,Kenitra,Centre,Appartement,Vente,2830699.19,94.55,3.0,1.0,,
ANO000373,2023-11-22,Appartement à vente - Fès,Fès,,,,838409.87,83.56,2.0,1.0,3.0,2003.0
ANO000910,2024-07-18,Villa à location - Oujda,OUJDA,Hay Qods,Villa,Location,11482.95,190.6,5.0,2.0,0.0,2006.0
ANO000580,2024-02-18,Beau Terrain Oujda,Oujda,Hay Qods,Terrain,Vente,479659.12,414.04,0.0,0.0,0.0,2023.0
ANO000988,2024-12-07,Beau Appartement Oujda,Oujda,,Appartement,Vente,476969.23,71.78,3.0,1.0,3.0,2001.0
ANO000497,2023-01-10,Villa 351m² M'diq,Tétouan,M'diq,Villa,Vente,1437171.84,351.01,4.0,2.0,0.0,2005.0
ANO000355,2023-12-12,Villa à vente - Meknès,MEKNÈS,Hamria,Villa,Vente,7723148.55,110.82,5.0,2.0,,
ANO000074,2024-06-03,Bureau à vente - Kenitra,Kenitra,Hay Essalam,Bureau,Vente,1232749.66,212.59,0.0,0.0,5.0,
ANO000072,2023-04-12,Appartement 77m² Medina,Fès,Medina,Appartement,Location,2512.67,77.12,2.0,1.0,0.0,2011.0
ANO001232,2023-05-23,Beau Appartement Agadir,Agadir,,Appartement,Vente,2422947.32,106.8,3.0,1.0,5.0,2007.0
ANO001379,2023-08-25,Beau Duplex Marrakech,Marrakech,Hivernage,Duplex,Vente,80000000.0,130.59,3.0,1.0,,2009.0
ANO001376,2023-02-26,Beau Appartement Tanger,Tanger,Malabata,Appartement,Vente,418537.67,62.98,1.0,1.0,1.0,2024.0
ANO001381,,Villa 381m² Agadir,Agadir,,Villa,Location,27713.32,381.07,4.0,2.0,0.0,2013.0
ANO000858,2023-09-01,Duplex à location - Tétouan,Tétouan,Centre,Duplex,Location,3723.38,135.02,3.0,,,2009.0
ANO000257,2024-07-17,Beau Appartement Rabat,Rabat,Hassan,Appartement,Location,1899.06,130.31,2.0,1.0,2.0,2010.0
ANO000014,2023-09-02,Appartement 103m² Centre,Agadir,Centre,Appartement,Location,120.0,103.46,2.0,2.0,6.0,2011.0
ANO000289,2024-11-25,Beau Villa Meknès,Meknès,,Villa,Vente,5080816.96,218.98,4.0,2.0,0.0,
ANO001407,2023-10-31,Terrain à vente - Fès,Fès,Ville Nouvelle,Terrain,Vente,897337.58,83.54,0.0,0.0,0.0,1964.0
ANO000434,2023-09-23,Villa moderne Casablanca,Casablanca,Bourgogne,Villa,Vente,2360848.9,196.55,5.0,2.0,0.0,2014.0
ANO000630,2024-05-21,Bureau 101m² Agdal,Rabat,Agdal,Bureau,Vente,1369624.42,101.05,0.0,0.0,7.0,
ANO001348,2023-11-14,Villa 120m² Fès,Fès,,Villa,Vente,2582939.14,120.73,5.0,2.0,0.0,2004.0
ANO001450,2024-10-13,Beau Appartement Rabat,Rabat,Ocean,Appartement,,360138.79,61.49,2.0,2.0,3.0,1991.0
ANO000617,2024-07-08,Bureau moderne Tétouan,Tétouan,Centre,Bureau,Location,6351.13,137.09,0.0,0.0,0.0,2004.0
ANO000389,2023-10-02,Villa 445m² Tétouan,Tétouan,,Villa,Vente,7533855.65,445.18,4.0,3.0,0.0,2021.0
ANO000837,2023-05-26,Beau Villa Marrakech,Marrakech,Medina,Villa,Vente,3973388.45,144.2,3.0,1.0,,2013.0
ANO000443,2023-07-13,Appartement moderne Tétouan,Tétouan,Centre,Appartement,Vente,437279.75,81.4,2.0,1.0,5.0,2000.0
ANO000281,2023-10-18,Villa à vente - Agadir,Agadir,Talborjt,Villa,Vente,2175268.15,303.99,4.0,2.0,0.0,2001.0
ANO001038,2023-12-23,Beau Appartement Casablanca,Casablanca,,Appartement,Location,7546.98,77.48,3.0,1.0,3.0,1981.0
ANO000689,2024-06-21,Appartement 70m² Ville Nouvelle,Fès,Ville Nouvelle,Appartement,Vente,581843.48,70.43,1.0,1.0,2.0,1963.0
ANO001243,2023-12-11,Bureau 162m² Souissi,Rabat,Souissi,Bureau,Vente,1398749.44,162.79,0.0,0.0,8.0,
ANO001113,2024-02-18,Beau Appartement Agadir,Agadir,Talborjt,Appartement,Vente,386101.1,81.28,1.0,1.0,4.0,2014.0
ANO000306,2023-03-27,Villa moderne Kenitra,Kenitra,,Villa,Vente,2339510.76,298.63,5.0,3.0,0.0,2011.0
ANO000126,2024-07-16,Terrain moderne Kenitra,KENITRA,Hay Essalam,Terrain,Location,2279.18,404.68,0.0,0.0,0.0,2011.0
ANO001035,2024-02-12,Appartement 111m² Talborjt,Agadir,Talborjt,Appartement,Vente,2659792.36,111.77,3.0,1.0,2.0,2004.0
ANO000268,2024-06-04,Terrain moderne Rabat,Rabat,,Terrain,Vente,645186.58,311.53,0.0,0.0,,1993.0
ANO000537,2023-05-21,Duplex moderne Agadir,Agadir,Talborjt,Duplex,Location,7975.39,137.38,2.0,2.0,4.0,2007.0
ANO000229,2024-11-12,Beau Bureau Tanger,Tanger,Iberia,Bureau,Vente,711148.88,148.52,,0.0,1.0,2008.0
ANO001274,2024-07-04,Terrain à vente - Meknès,meknès,Hamria,Terrain,Vente,444790.83,252.01,0.0,0.0,0.0,2012.0
ANO000402,2024-11-11,Appartement 86m² Gueliz,Marrakech,Gueliz,Appartement,,615195.76,86.22,2.0,,0.0,2010.0
ANO000364,,Beau Appartement Kenitra,KENITRA,Hay Essalam,Appartement,Location,7685.84,83.21,3.0,1.0,1.0,2009.0
ANO001001,2024-08-18,Villa moderne Kenitra,Kenitra,,Villa,Location,12553.15,181.17,,2.0,0.0,2006.0
ANO000148,2023-10-15,Villa 84m² Non spécifié,Casablanca,Non spécifié,Villa,Location,23803.83,84.6,5.0,2.0,0.0,1998.0
ANO000664,2023-05-12,Appartement moderne Fès,Fès,,Appartement,Vente,601830.71,105.01,2.0,2.0,,2011.0
ANO000417,2023-11-30,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Vente,578054.31,46.1,4.0,2.0,4.0,
ANO000196,2023-08-05,Appartement moderne Meknès,Meknès,,Appartement,Vente,579786.47,73.52,3.0,1.0,5.0,2003.0
ANO001500,2023-04-27,Beau Terrain Rabat,Rabat,,Terrain,Location,4492.22,39.64,0.0,0.0,,1982.0
ANO001368,2024-10-25,Terrain 462m² Maarif,Casablanca,Maarif,Terrain,Vente,566348.89,462.13,,,,2013.0
ANO001075,,Appartement moderne Oujda,Oujda,Centre,Appartement,Location,2857.86,102.38,3.0,2.0,3.0,2012.0
ANO001076,2023-02-13,Appartement moderne Fès,Fès,,Appartement,Location,1725.82,63.83,3.0,1.0,8.0,2018.0
ANO000923,2023-03-22,Villa 286m² Zouagha,Fès,Zouagha,Villa,Vente,2183193.72,286.38,6.0,4.0,0.0,1992.0
ANO000924,2024-08-26,Beau Terrain Tanger,Tanger,Centre Ville,Terrain,Location,2964.24,275.3,0.0,0.0,0.0,2004.0
ANO000013,2024-06-27,Bureau à vente - Marrakech,Marrakech,Gueliz,Bureau,Vente,1283545.44,41.61,0.0,0.0,3.0,1999.0
ANO000009,2024-01-18,Appartement à vente - Oujda,Oujda,Hay Qods,Appartement,Vente,484674.07,87.77,2.0,1.0,,2000.0
ANO000469,2024-07-28,Appartement moderne Casablanca,Casablanca,Ain Diab,Appartement,Vente,669525.72,66.08,2.0,2.0,2.0,1978.0
ANO001292,2023-03-30,Appartement à location - Kenitra,kenitra,,Appartement,Location,5636.92,66.52,2.0,,2.0,2019.0
ANO000279,2024-12-23,Villa à vente - Meknès,Meknès,Hamria,Villa,Vente,2182657.56,268.74,4.0,2.0,0.0,2022.0
ANO001047,2023-09-18,Villa 228m² Ville Nouvelle,Fès,Ville Nouvelle,Villa,Location,26840.83,228.59,4.0,3.0,0.0,
ANO000642,2023-07-13,Villa moderne Tanger,Tanger,Malabata,Villa,Location,9278.49,415.93,4.0,2.0,0.0,2002.0
ANO000922,2024-03-27,Villa 270m² Ocean,Rabat,Ocean,Villa,Vente,5052633.41,270.25,5.0,2.0,0.0,2012.0
ANO001191,2023-12-28,Beau Bureau Tanger,Tanger,Malabata,Bureau,Vente,1081007.12,172.48,0.0,0.0,,2012.0
ANO000041,2024-10-25,Villa à vente - Marrakech,Marrakech,Medina,Villa,Vente,7186547.92,177.25,4.0,2.0,0.0,2021.0
ANO000122,2023-06-18,Appartement 102m² Centre Ville,Tanger,Centre Ville,Appartement,,598205.41,102.25,2.0,2.0,0.0,2006.0
ANO000329,2023-02-13,Beau Bureau Oujda,Oujda,Centre,Bureau,Vente,1198558.98,73.67,0.0,0.0,6.0,2022.0
ANO001295,,Appartement 62m² Centre,Oujda,Centre,Appartement,Vente,328744.77,62.74,2.0,2.0,5.0,2009.0
